time,price_gbp_per_Wh
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
23:30,9.05217E-05
00:00,9.05217E-05
00:30,9.05217E-05
01:00,9.05217E-05
01:30,9.05217E-05
02:00,9.05217E-05
02:30,9.05217E-05
03:00,9.05217E-05
03:30,9.05217E-05
04:00,9.05217E-05
04:30,9.05217E-05
05:00,9.05217E-05
05:30,9.05217E-05
06:00,9.05217E-05
06:30,9.05217E-05
07:00,9.05217E-05
07:30,9.05217E-05
08:00,9.05217E-05
08:30,9.05217E-05
09:00,9.05217E-05
09:30,9.05217E-05
10:00,9.05217E-05
10:30,9.05217E-05
11:00,9.05217E-05
11:30,9.05217E-05
12:00,9.05217E-05
12:30,9.05217E-05
13:00,9.05217E-05
13:30,9.05217E-05
14:00,9.05217E-05
14:30,9.05217E-05
15:00,9.05217E-05
15:30,9.05217E-05
16:00,9.05217E-05
16:30,9.05217E-05
17:00,9.05217E-05
17:30,9.05217E-05
18:00,9.05217E-05
18:30,9.05217E-05
19:00,9.05217E-05
19:30,9.05217E-05
20:00,9.05217E-05
20:30,9.05217E-05
21:00,9.05217E-05
21:30,9.05217E-05
22:00,9.05217E-05
22:30,9.05217E-05
23:00,9.05217E-05
